#1
double tab1(12782,21)   # comment line
12300	6.658409091	10.87363636	6.773181818	2	4.595909091	5.260681818	2.438636364	5.548636364	3.1075	2.997954545	5.297954545	1.397272727	9.709318182	2.008977273	3.8	5.3	4.990681818	4.654659091	5.021568182	2.361954545
12600	6.652272727	10.86909091	6.775454545	2	4.597272727	5.260454545	2.439090909	5.549090909	3.105	2.998636364	5.298636364	1.398181818	9.709545455	2.008318182	3.8	5.3	4.990454545	4.655772727	5.022045455	2.364636364
12900	6.646136364	10.86454545	6.777727273	2	4.598636364	5.260227273	2.439545455	5.549545455	3.1025	2.999318182	5.299318182	1.399090909	9.709772727	2.007659091	3.8	5.3	4.990227273	4.656886364	5.022522727	2.367318182
13200	6.64	10.86	6.78	2	4.6	5.26	2.44	5.55	3.1	3	5.3	1.4	9.71	2.007	3.8	5.3	4.99	4.658	5.023	2.37
13500	6.66625	11.03785714	7.094642857	2.175	4.771607143	5.585714286	2.439464286	5.550178571	3.099107143	2.998214286	5.464285714	1.395178571	9.709821429	2.006875	3.8	5.300714286	4.990357143	4.657589286	5.022767857	2.363892857
13800	6.6925	11.21571429	7.409285714	2.35	4.943214286	5.911428571	2.438928571	5.550357143	3.098214286	2.996428571	5.628571429	1.390357143	9.709642857	2.00675	3.8	5.301428571	4.990714286	4.657178571	5.022535714	2.357785714
14100	6.71875	11.39357143	7.723928571	2.525	5.114821429	6.237142857	2.438392857	5.550535714	3.097321429	2.994642857	5.792857143	1.385535714	9.709464286	2.006625	3.8	5.302142857	4.991071429	4.656767857	5.022303571	2.351678571
14400	6.745	11.57142857	8.038571429	2.7	5.286428571	6.562857143	2.437857143	5.550714286	3.096428571	2.992857143	5.957142857	1.380714286	9.709285714	2.0065	3.8	5.302857143	4.991428571	4.656357143	5.022071429	2.345571429
14700	6.77125	11.74928571	8.353214286	2.875	5.458035714	6.888571429	2.437321429	5.550892857	3.095535714	2.991071429	6.121428571	1.375892857	9.709107143	2.006375	3.8	5.303571429	4.991785714	4.655946429	5.021839286	2.339464286
15000	6.7975	11.92714286	8.667857143	3.05	5.629642857	7.214285714	2.436785714	5.551071429	3.094642857	2.989285714	6.285714286	1.371071429	9.708928571	2.00625	3.8	5.304285714	4.992142857	4.655535714	5.021607143	2.333357143
15300	6.82375	12.105	8.9825	3.225	5.80125	7.54	2.43625	5.55125	3.09375	2.9875	6.45	1.36625	9.70875	2.006125	3.8	5.305	4.9925	4.655125	5.021375	2.32725
15600	6.85	12.28285714	9.297142857	3.4	5.972857143	7.865714286	2.435714286	5.551428571	3.092857143	2.985714286	6.614285714	1.361428571	9.708571429	2.006	3.8	5.305714286	4.992857143	4.654714286	5.021142857	2.321142857
15900	6.87625	12.46071429	9.611785714	3.575	6.144464286	8.191428571	2.435178571	5.551607143	3.091964286	2.983928571	6.778571429	1.356607143	9.708392857	2.005875	3.8	5.306428571	4.993214286	4.654303571	5.020910714	2.315035714
16200	6.9025	12.63857143	9.926428571	3.75	6.316071429	8.517142857	2.434642857	5.551785714	3.091071429	2.982142857	6.942857143	1.351785714	9.708214286	2.00575	3.8	5.307142857	4.993571429	4.653892857	5.020678571	2.308928571
16500	6.92875	12.81642857	10.24107143	3.925	6.487678571	8.842857143	2.434107143	5.551964286	3.090178571	2.980357143	7.107142857	1.346964286	9.708035714	2.005625	3.8	5.307857143	4.993928571	4.653482143	5.020446429	2.302821429
16800	6.955	12.99428571	10.55571429	4.1	6.659285714	9.168571429	2.433571429	5.552142857	3.089285714	2.978571429	7.271428571	1.342142857	9.707857143	2.0055	3.8	5.308571429	4.994285714	4.653071429	5.020214286	2.296714286
17100	6.98125	13.17214286	10.87035714	4.275	6.830892857	9.494285714	2.433035714	5.552321429	3.088392857	2.976785714	7.435714286	1.337321429	9.707678571	2.005375	3.8	5.309285714	4.994642857	4.652660714	5.019982143	2.290607143
17400	7.0075	13.35	11.185	4.45	7.0025	9.82	2.4325	5.5525	3.0875	2.975	7.6	1.3325	9.7075	2.00525	3.8	5.31	4.995	4.65225	5.01975	2.2845
17700	7.03375	13.52785714	11.49964286	4.625	7.174107143	10.14571429	2.431964286	5.552678571	3.086607143	2.973214286	7.764285714	1.327678571	9.707321429	2.005125	3.8	5.310714286	4.995357143	4.651839286	5.019517857	2.278392857
18000	7.06	13.70571429	11.81428571	4.8	7.345714286	10.47142857	2.431428571	5.552857143	3.085714286	2.971428571	7.928571429	1.322857143	9.707142857	2.005	3.8	5.311428571	4.995714286	4.651428571	5.019285714	2.272285714
18300	7.08625	13.88357143	12.12892857	4.975	7.517321429	10.79714286	2.430892857	5.553035714	3.084821429	2.969642857	8.092857143	1.318035714	9.706964286	2.004875	3.8	5.312142857	4.996071429	4.651017857	5.019053571	2.266178571
18600	7.1125	14.06142857	12.44357143	5.15	7.688928571	11.12285714	2.430357143	5.553214286	3.083928571	2.967857143	8.257142857	1.313214286	9.706785714	2.00475	3.8	5.312857143	4.996428571	4.650607143	5.018821429	2.260071429
18900	7.13875	14.23928571	12.75821429	5.325	7.860535714	11.44857143	2.429821429	5.553392857	3.083035714	2.966071429	8.421428571	1.308392857	9.706607143	2.004625	3.8	5.313571429	4.996785714	4.650196429	5.018589286	2.253964286
19200	7.165	14.41714286	13.07285714	5.5	8.032142857	11.77428571	2.429285714	5.553571429	3.082142857	2.964285714	8.585714286	1.303571429	9.706428571	2.0045	3.8	5.314285714	4.997142857	4.649785714	5.018357143	2.247857143
19500	7.19125	14.595	13.3875	5.675	8.20375	12.1	2.42875	5.55375	3.08125	2.9625	8.75	1.29875	9.70625	2.004375	3.8	5.315	4.9975	4.649375	5.018125	2.24175
19800	7.2175	14.77285714	13.70214286	5.85	8.375357143	12.42571429	2.428214286	5.553928571	3.080357143	2.960714286	8.914285714	1.293928571	9.706071429	2.00425	3.8	5.315714286	4.997857143	4.648964286	5.017892857	2.235642857
20100	7.24375	14.95071429	14.01678571	6.025	8.546964286	12.75142857	2.427678571	5.554107143	3.079464286	2.958928571	9.078571429	1.289107143	9.705892857	2.004125	3.8	5.316428571	4.998214286	4.648553571	5.017660714	2.229535714
20400	7.27	15.12857143	14.33142857	6.2	8.718571429	13.07714286	2.427142857	5.554285714	3.078571429	2.957142857	9.242857143	1.284285714	9.705714286	2.004	3.8	5.317142857	4.998571429	4.648142857	5.017428571	2.223428571
20700	7.29625	15.30642857	14.64607143	6.375	8.890178571	13.40285714	2.426607143	5.554464286	3.077678571	2.955357143	9.407142857	1.279464286	9.705535714	2.003875	3.8	5.317857143	4.998928571	4.647732143	5.017196429	2.217321429
21000	7.3225	15.48428571	14.96071429	6.55	9.061785714	13.72857143	2.426071429	5.554642857	3.076785714	2.953571429	9.571428571	1.274642857	9.705357143	2.00375	3.8	5.318571429	4.999285714	4.647321429	5.016964286	2.211214286
21300	7.34875	15.66214286	15.27535714	6.725	9.233392857	14.05428571	2.425535714	5.554821429	3.075892857	2.951785714	9.735714286	1.269821429	9.705178571	2.003625	3.8	5.319285714	4.999642857	4.646910714	5.016732143	2.205107143
21600	7.375	15.84	15.59	6.9	9.405	14.38	2.425	5.555	3.075	2.95	9.9	1.265	9.705	2.0035	3.8	5.32	5	4.6465	5.0165	2.199
21900	7.40125	16.01785714	15.90464286	7.075	9.576607143	14.70571429	2.424464286	5.555178571	3.074107143	2.948214286	10.06428571	1.260178571	9.704821429	2.003375	3.8	5.320714286	5.000357143	4.646089286	5.016267857	2.192892857
22200	7.4275	16.19571429	16.21928571	7.25	9.748214286	15.03142857	2.423928571	5.555357143	3.073214286	2.946428571	10.22857143	1.255357143	9.704642857	2.00325	3.8	5.321428571	5.000714286	4.645678571	5.016035714	2.186785714
22500	7.45375	16.37357143	16.53392857	7.425	9.919821429	15.35714286	2.423392857	5.555535714	3.072321429	2.944642857	10.39285714	1.250535714	9.704464286	2.003125	3.8	5.322142857	5.001071429	4.645267857	5.015803571	2.180678571
22800	7.48	16.55142857	16.84857143	7.6	10.09142857	15.68285714	2.422857143	5.555714286	3.071428571	2.942857143	10.55714286	1.245714286	9.704285714	2.003	3.8	5.322857143	5.001428571	4.644857143	5.015571429	2.174571429
23100	7.50625	16.72928571	17.16321429	7.775	10.26303571	16.00857143	2.422321429	5.555892857	3.070535714	2.941071429	10.72142857	1.240892857	9.704107143	2.002875	3.8	5.323571429	5.001785714	4.644446429	5.015339286	2.168464286
23400	7.5325	16.90714286	17.47785714	7.95	10.43464286	16.33428571	2.421785714	5.556071429	3.069642857	2.939285714	10.88571429	1.236071429	9.703928571	2.00275	3.8	5.324285714	5.002142857	4.644035714	5.015107143	2.162357143
23700	7.55875	17.085	17.7925	8.125	10.60625	16.66	2.42125	5.55625	3.06875	2.9375	11.05	1.23125	9.70375	2.002625	3.8	5.325	5.0025	4.643625	5.014875	2.15625
24000	7.585	17.26285714	18.10714286	8.3	10.77785714	16.98571429	2.420714286	5.556428571	3.067857143	2.935714286	11.21428571	1.226428571	9.703571429	2.0025	3.8	5.325714286	5.002857143	4.643214286	5.014642857	2.150142857
24300	7.61125	17.44071429	18.42178571	8.475	10.94946429	17.31142857	2.420178571	5.556607143	3.066964286	2.933928571	11.37857143	1.221607143	9.703392857	2.002375	3.8	5.326428571	5.003214286	4.642803571	5.014410714	2.144035714
24600	7.6375	17.61857143	18.73642857	8.65	11.12107143	17.63714286	2.419642857	5.556785714	3.066071429	2.932142857	11.54285714	1.216785714	9.703214286	2.00225	3.8	5.327142857	5.003571429	4.642392857	5.014178571	2.137928571
24900	7.66375	17.79642857	19.05107143	8.825	11.29267857	17.96285714	2.419107143	5.556964286	3.065178571	2.930357143	11.70714286	1.211964286	9.703035714	2.002125	3.8	5.327857143	5.003928571	4.641982143	5.013946429	2.131821429
25200	7.69	17.97428571	19.36571429	9	11.46428571	18.28857143	2.418571429	5.557142857	3.064285714	2.928571429	11.87142857	1.207142857	9.702857143	2.002	3.8	5.328571429	5.004285714	4.641571429	5.013714286	2.125714286
25500	7.71625	18.15214286	19.68035714	9.175	11.63589286	18.61428571	2.418035714	5.557321429	3.063392857	2.926785714	12.03571429	1.202321429	9.702678571	2.001875	3.8	5.329285714	5.004642857	4.641160714	5.013482143	2.119607143
25800	7.7425	18.33	19.995	9.35	11.8075	18.94	2.4175	5.5575	3.0625	2.925	12.2	1.1975	9.7025	2.00175	3.8	5.33	5.005	4.64075	5.01325	2.1135
26100	7.76875	18.50785714	20.30964286	9.525	11.97910714	19.26571429	2.416964286	5.557678571	3.061607143	2.923214286	12.36428571	1.192678571	9.702321429	2.001625	3.8	5.330714286	5.005357143	4.640339286	5.013017857	2.107392857
26400	7.795	18.68571429	20.62428571	9.7	12.15071429	19.59142857	2.416428571	5.557857143	3.060714286	2.921428571	12.52857143	1.187857143	9.702142857	2.0015	3.8	5.331428571	5.005714286	4.639928571	5.012785714	2.101285714
26700	7.82125	18.86357143	20.93892857	9.875	12.32232143	19.91714286	2.415892857	5.558035714	3.059821429	2.919642857	12.69285714	1.183035714	9.701964286	2.001375	3.8	5.332142857	5.006071429	4.639517857	5.012553571	2.095178571
27000	7.8475	19.04142857	21.25357143	10.05	12.49392857	20.24285714	2.415357143	5.558214286	3.058928571	2.917857143	12.85714286	1.178214286	9.701785714	2.00125	3.8	5.332857143	5.006428571	4.639107143	5.012321429	2.089071429
27300	7.87375	19.21928571	21.56821429	10.225	12.66553571	20.56857143	2.414821429	5.558392857	3.058035714	2.916071429	13.02142857	1.173392857	9.701607143	2.001125	3.8	5.333571429	5.006785714	4.638696429	5.012089286	2.082964286
27600	7.9	19.39714286	21.88285714	10.4	12.83714286	20.89428571	2.414285714	5.558571429	3.057142857	2.914285714	13.18571429	1.168571429	9.701428571	2.001	3.8	5.334285714	5.007142857	4.638285714	5.011857143	2.076857143
27900	7.92625	19.575	22.1975	10.575	13.00875	21.22	2.41375	5.55875	3.05625	2.9125	13.35	1.16375	9.70125	2.000875	3.8	5.335	5.0075	4.637875	5.011625	2.07075
28200	7.9525	19.75285714	22.51214286	10.75	13.18035714	21.54571429	2.413214286	5.558928571	3.055357143	2.910714286	13.51428571	1.158928571	9.701071429	2.00075	3.8	5.335714286	5.007857143	4.637464286	5.011392857	2.064642857
28500	7.97875	19.93071429	22.82678571	10.925	13.35196429	21.87142857	2.412678571	5.559107143	3.054464286	2.908928571	13.67857143	1.154107143	9.700892857	2.000625	3.8	5.336428571	5.008214286	4.637053571	5.011160714	2.058535714
28800	8.005	20.10857143	23.14142857	11.1	13.52357143	22.19714286	2.412142857	5.559285714	3.053571429	2.907142857	13.84285714	1.149285714	9.700714286	2.0005	3.8	5.337142857	5.008571429	4.636642857	5.010928571	2.052428571
29100	8.03125	20.28642857	23.45607143	11.275	13.69517857	22.52285714	2.411607143	5.559464286	3.052678571	2.905357143	14.00714286	1.144464286	9.700535714	2.000375	3.8	5.337857143	5.008928571	4.636232143	5.010696429	2.046321429
29400	8.0575	20.46428571	23.77071429	11.45	13.86678571	22.84857143	2.411071429	5.559642857	3.051785714	2.903571429	14.17142857	1.139642857	9.700357143	2.00025	3.8	5.338571429	5.009285714	4.635821429	5.010464286	2.040214286
29700	8.08375	20.64214286	24.08535714	11.625	14.03839286	23.17428571	2.410535714	5.559821429	3.050892857	2.901785714	14.33571429	1.134821429	9.700178571	2.000125	3.8	5.339285714	5.009642857	4.635410714	5.010232143	2.034107143
30000	8.11	20.82	24.4	11.8	14.21	23.5	2.41	5.56	3.05	2.9	14.5	1.13	9.7	2	3.8	5.34	5.01	4.635	5.01	2.028
30300	8.105357143	20.66857143	24.09785714	11.63428571	14.04660714	23.18267857	2.41	5.559642857	3.051607143	2.900535714	14.33571429	1.133571429	9.7	2	3.8	5.339285714	5.009642857	4.634875	5.010035714	2.03
30600	8.100714286	20.51714286	23.79571429	11.46857143	13.88321429	22.86535714	2.41	5.559285714	3.053214286	2.901071429	14.17142857	1.137142857	9.7	2	3.8	5.338571429	5.009285714	4.63475	5.010071429	2.032
